"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Date","Dead","Monarch_Quantity_Past","Monarch_Quantity_Observed","Monarch_Note","Tetraopes_tetropthalmus","Liriomyza_asclepiadis","Aphis_nerii","Aphis_asclepiadis","Myzocallis_asclepiadis","Euchaetes_egle","Lygaeus_kalmii","Labidomera_clivicollis","Rhyssomatus_lineaticollis","Comment","Sample","X","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"26","MW001",1,9,46,2,1,4,"08/17/2020",0,0,0,"",0,1,0,0,15,0,0,0,0,"","August",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"27","MW001",1,20,15,3,3,3,"07/14/2020",0,0,0,"",0,10,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"28","MW001",1,11,18,1,2,4,"08/16/2020",0,0,0,"",0,1,0,0,0,0,1,0,0,"","August",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"29","MW001",1,19,27,4,5,1,"07/14/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"30","MW001",1,20,11,3,5,4,"07/14/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"31","MW001",1,4,8,1,2,2,"07/20/2020",0,0,1,"1 egg",0,29,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"32","MW001",1,6,35,2,3,4,"07/18/2020",0,0,1,"1 egg",0,27,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"33","MW001",1,15,16,3,5,5,"07/15/2020",0,0,0,"",0,10,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"34","MW001",1,13,31,4,2,5,"08/15/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","August",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"35","MW001",1,7,37,2,1,1,"08/17/2020",0,0,0,"",0,34,0,0,5,0,3,0,0,"","August",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"36","MW001",1,12,2,3,3,2,"07/16/2020",0,0,1,"1 egg",0,11,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"37","MW001",1,7,37,2,1,1,"07/18/2020",0,0,1,"1 egg",0,24,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"38","MW001",1,4,43,2,3,5,"08/18/2020",0,0,0,"",0,16,0,0,180,0,0,0,0,"","August",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"39","MW001",1,13,31,4,2,5,"07/15/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"40","MW001",1,6,26,2,1,3,"08/18/2020",0,0,0,"",0,12,0,0,95,0,1,0,0,"","August",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"41","MW001",1,16,23,3,5,3,"07/15/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"42","MW001",1,19,27,4,5,1,"08/13/2020",0,0,0,"",0,4,0,0,5,0,0,0,0,"","August",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"43","MW001",1,4,11,1,4,1,"08/18/2020",0,0,1,"2nd ins",2,8,0,0,0,0,0,0,0,"","August",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"44","MW001",1,16,23,3,5,3,"08/15/2020",0,0,2,"1 egg, 1st/2nd ins",0,0,0,0,0,0,0,0,0,"","August",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"45","MW001",1,6,26,2,1,3,"07/18/2020",0,0,0,"",0,16,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"46","MW001",1,11,18,1,2,4,"07/16/2020",0,0,0,"",0,13,0,0,0,0,0,0,0,"","July",1,"AS001",43.550556,-79.663,"South",25607.2117851047,25.6072117851047,"Urban",-1.17377
"47","MW002",2,4,42,2,2,2,"08/18/2020",0,0,0,"",0,12,0,0,28,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"48","MW002",2,3,10,1,5,3,"08/18/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"49","MW002",2,11,9,1,1,2,"07/16/2020",0,0,1,"1 egg",0,20,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"50","MW002",2,6,3,1,2,3,"07/18/2020",0,0,0,"",0,33,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"51","MW002",2,5,41,2,1,5,"07/20/2020",0,0,0,"",0,6,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"52","MW002",2,16,41,4,4,1,"08/15/2020",0,0,1,"1 egg",0,3,0,0,0,0,2,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"53","MW002",2,21,4,3,1,4,"08/13/2020",0,0,0,"",0,5,0,150,15,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"54","MW002",2,16,41,4,4,1,"07/15/2020",0,0,0,"",0,4,0,0,0,0,1,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"55","MW002",2,20,44,4,3,5,"08/13/2020",0,0,0,"",0,5,0,0,15,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"56","MW002",2,18,6,3,3,3,"08/13/2020",0,0,0,"",0,17,0,0,0,0,2,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"57","MW002",2,18,6,3,3,3,"07/14/2020",0,0,0,"",0,22,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"58","MW002",2,3,14,1,2,5,"07/20/2020",0,0,0,"",0,30,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"59","MW002",2,16,28,4,4,2,"07/15/2020",0,0,0,"",0,7,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"60","MW002",2,20,34,4,5,2,"08/13/2020",0,0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"61","MW002",2,2,12,1,1,1,"07/20/2020",0,0,1,"1st instar",0,38,0,0,0,0,1,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"62","MW002",2,16,24,3,3,2,"07/15/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"63","MW002",2,14,31,4,1,3,"08/15/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"64","MW002",2,19,1,3,2,1,"08/13/2020",0,0,0,"",0,16,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"65","MW002",2,3,14,1,2,5,"08/18/2020",0,0,0,"",0,23,0,0,0,0,6,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"66","MW002",2,21,4,3,1,4,"07/13/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"67","MW002",2,16,28,4,4,2,"08/15/2020",0,0,0,"",0,9,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"68","MW002",2,20,1,3,3,4,"08/13/2020",0,0,0,"",0,31,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"69","MW002",2,5,41,2,1,5,"08/18/2020",0,0,0,"",0,10,0,0,2,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"70","MW002",2,2,34,2,4,3,"08/18/2020",0,0,1,"1 egg",0,19,0,0,8,0,1,1,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"71","MW002",2,19,1,3,2,1,"07/14/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"72","MW002",2,20,1,3,3,4,"07/14/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"73","MW002",2,4,42,2,2,2,"07/20/2020",0,0,0,"",0,36,0,0,0,1,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"74","MW002",2,2,12,1,1,1,"08/18/2020",0,0,0,"",0,34,0,0,3,0,1,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"75","MW002",2,14,31,4,1,3,"07/15/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"76","MW002",2,18,46,4,2,4,"07/14/2020",0,0,1,"1 egg",0,7,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"77","MW002",2,6,3,1,2,3,"08/18/2020",0,0,1,"1 egg",0,31,0,0,0,0,2,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"78","MW002",2,3,10,1,5,3,"07/20/2020",0,0,2,"2 eggs",0,3,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"79","MW002",2,11,9,1,1,2,"08/16/2020",0,0,0,"",0,26,0,0,0,0,2,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"80","MW002",2,18,46,4,2,4,"08/13/2020",0,0,3,"2nd ins, 2nd ins, 3rd ins",0,8,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"81","MW002",2,7,45,2,5,4,"07/18/2020",0,0,0,"",0,6,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"82","MW002",2,20,34,4,5,2,"07/13/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"83","MW002",2,2,28,2,5,5,"07/20/2020",0,0,1,"1st instar",0,4,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"84","MW002",2,20,44,4,3,5,"07/13/2020",0,0,0,"",0,5,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"85","MW002",2,11,20,1,4,5,"07/16/2020",0,0,1,"1st instar",0,8,0,1,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"86","MW002",2,16,24,3,3,2,"08/15/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"87","MW002",2,2,28,2,5,5,"08/18/2020",0,0,0,"",0,5,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"88","MW002",2,4,19,1,3,1,"07/20/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"89","MW002",2,11,20,1,4,5,"08/16/2020",0,0,0,"",0,3,0,0,0,0,1,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"90","MW002",2,2,34,2,4,3,"07/20/2020",0,0,1,"5th instar",0,14,0,0,0,0,1,0,0,"","July",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"91","MW002",2,4,19,1,3,1,"08/18/2020",0,0,0,"",0,4,0,0,0,0,0,0,0,"","August",2,"AS002",43.550225,-79.654062,"South",24987.050922191,24.987050922191,"Urban",0.0619652
"92","MW003",3,18,45,4,1,1,"07/14/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"93","MW003",3,10,26,2,5,4,"07/18/2020",0,0,0,"",0,12,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"94","MW003",3,7,1,1,2,5,"08/17/2020",0,0,1,"3rd ins",0,2,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"95","MW003",3,21,43,4,4,2,"07/13/2020",0,0,0,"",0,8,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"96","MW003",3,21,38,4,3,3,"08/13/2020",0,0,0,"",0,0,9,0,0,0,1,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"97","MW003",3,18,41,4,5,5,"07/14/2020",0,0,1,"1 egg",0,1,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"98","MW003",3,18,41,4,5,5,"08/13/2020",0,0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"99","MW003",3,5,23,2,4,3,"07/20/2020",0,0,0,"",0,8,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"100","MW003",3,20,40,4,5,3,"07/13/2020",0,0,0,"",0,0,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"101","MW003",3,7,1,1,2,5,"07/18/2020",0,0,1,"1 egg",0,6,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"102","MW003",3,6,20,1,5,1,"08/18/2020",0,0,0,"",0,13,0,0,0,0,2,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"103","MW003",3,21,38,4,3,3,"07/13/2020",0,0,1,"1 egg",0,0,0,11,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"104","MW003",3,11,2,1,4,1,"08/16/2020",0,0,1,"1 egg",0,17,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"105","MW003",3,15,42,4,3,4,"07/15/2020",0,0,0,"",0,8,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"106","MW003",3,18,45,4,1,1,"08/13/2020",0,0,1,"3rd/4th ins",0,1,0,15,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"107","MW003",3,9,9,1,2,2,"08/17/2020",0,0,0,"",0,13,0,0,0,0,2,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"108","MW003",3,20,13,3,4,4,"08/13/2020",0,0,0,"",0,15,0,350,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"109","MW003",3,5,23,2,4,3,"08/18/2020",0,0,0,"",0,10,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"110","MW003",3,20,3,3,3,2,"08/13/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"111","MW003",3,16,37,4,3,1,"07/15/2020",0,0,0,"",0,6,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"112","MW003",3,18,10,3,5,2,"07/14/2020",0,0,0,"",0,2,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"113","MW003",3,16,43,4,2,3,"08/15/2020",0,0,1,"1 egg",0,0,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"114","MW003",3,1,22,1,3,5,"08/18/2020",0,0,2,"1 egg, 1st ins",0,0,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"115","MW003",3,11,2,1,4,1,"07/18/2020",0,0,0,"",0,16,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"116","MW003",3,10,26,2,5,4,"08/16/2020",0,0,0,"",0,8,0,0,0,0,4,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"117","MW003",3,20,40,4,5,3,"08/13/2020",0,0,0,"",0,4,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"118","MW003",3,18,10,3,5,2,"08/13/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"119","MW003",3,20,3,3,3,2,"07/14/2020",0,0,0,"",0,1,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"120","MW003",3,16,37,4,3,1,"08/15/2020",0,0,1,"3th ins",0,2,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"121","MW003",3,17,7,3,4,5,"08/15/2020",0,0,0,"",0,17,0,0,3,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"122","MW003",3,15,44,4,2,1,"07/15/2020",0,0,0,"",0,3,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"123","MW003",3,6,20,1,5,1,"07/18/2020",0,0,0,"",0,8,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"124","MW003",3,15,42,4,3,4,"08/15/2020",0,0,0,"",0,8,0,0,0,0,0,0,0,"","August",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"125","MW003",3,9,9,1,2,2,"07/18/2020",0,0,0,"",0,8,0,0,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"126","MW003",3,16,43,4,2,3,"07/15/2020",0,0,0,"",0,0,0,0,0,0,1,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
"127","MW003",3,17,7,3,4,5,"07/15/2020",0,0,0,"",0,19,1,13,0,0,0,0,0,"","July",3,"AS003",43.565106,-79.671002,"South",25491.7782859607,25.4917782859607,"Urban",-0.5488855
